latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-7.05256,-62.93089,352.37,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,300.13,18.34,D
-23.27825,-60.29118,334.8,0.42,0.38,2026-09-23,1756,N20,low,2.0NRT,307.38,5.02,D
-7.05327,-62.93521,352.64,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,299.89,18.34,D
-23.27894,-60.29527,352.06,0.42,0.38,2026-09-23,1756,N20,nominal,2.0NRT,310.61,5.02,D
-23.27963,-60.29934,340.89,0.42,0.38,2026-09-23,1756,N20,nominal,2.0NRT,308.19,3.84,D
-7.04889,-62.93147,367,0.48,0.4,2026-09-23,1800,N20,high,2.0NRT,304.57,11.62,D
-23.27619,-60.30001,344.82,0.42,0.38,2026-09-23,1756,N20,nominal,2.0NRT,308.69,3.84,D
-7.04818,-62.92714,348.5,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,298.58,7.17,D
-23.26862,-60.29729,338.3,0.42,0.38,2026-09-23,1756,N20,low,2.0NRT,310.27,3.67,D
-23.26517,-60.29796,334.71,0.42,0.38,2026-09-23,1756,N20,low,2.0NRT,309.39,3.1,D
-7.0496,-62.93579,355.11,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,302.61,11.62,D
-23.4095,-61.26147,337.38,0.39,0.37,2026-09-23,1756,N20,nominal,2.0NRT,307.8,2.17,D
-7.05031,-62.94012,343.15,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,298.7,9.21,D
-7.04308,-62.91905,344.47,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,297.4,8.63,D
-23.81927,-64.17099,343.29,0.4,0.37,2026-09-23,1756,N20,nominal,2.0NRT,313.68,10.2,D
-7.04379,-62.92339,347.31,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,299.07,7.17,D
-7.04451,-62.92772,347.4,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,300.84,7.17,D
-23.82892,-64.53854,343.83,0.41,0.37,2026-09-23,1756,N20,nominal,2.0NRT,307.1,5.14,D
-7.04522,-62.93205,342.68,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,302.09,11.62,D
-23.82948,-64.54262,351.02,0.41,0.37,2026-09-23,1756,N20,nominal,2.0NRT,315.22,5.14,D
-7.04593,-62.93638,340.06,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,299.26,11.62,D
-7.05309,-62.92996,345.19,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,298.4,19.02,D
-22.97826,-59.49388,336.08,0.45,0.39,2026-09-23,1756,N20,nominal,2.0NRT,297.86,3.98,D
-7.05378,-62.93429,350.88,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,299.59,19.02,D
-7.05446,-62.93862,334.42,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,297.19,7.64,D
-22.8686,-58.95216,337.22,0.48,0.4,2026-09-23,1756,N20,nominal,2.0NRT,302.86,4.48,D
-7.04942,-62.93055,367,0.48,0.4,2026-09-23,1800,N20,high,2.0NRT,303.45,19.02,D
-7.04874,-62.92622,334.08,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,296.8,4.01,D
-23.66147,-64.41243,337.51,0.41,0.37,2026-09-23,1756,N20,nominal,2.0NRT,309.1,3.49,D
-7.05011,-62.93489,351.76,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,304.61,19.02,D
-7.05079,-62.93922,348.75,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,300.31,7.64,D
-23.02564,-60.33019,334.88,0.42,0.38,2026-09-23,1756,N20,nominal,2.0NRT,304.53,3.73,D
-7.04369,-62.91811,333.06,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,296.08,4.67,D
-23.00498,-60.31313,342.86,0.42,0.38,2026-09-23,1756,N20,nominal,2.0NRT,309.18,4.69,D
-7.04438,-62.92245,344.8,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,298.78,10.85,D
-7.04507,-62.9268,348.63,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,300.5,10.85,D
-23.64151,-64.44447,332.46,0.41,0.37,2026-09-23,1756,N20,nominal,2.0NRT,300.36,2.09,D
-7.04575,-62.93114,346.16,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,302.04,4.57,D
-22.94711,-60.01245,346.44,0.43,0.38,2026-09-23,1756,N20,nominal,2.0NRT,307.73,9.86,D
-7.04644,-62.93547,344.33,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,300.03,4.57,D
-7.04208,-62.93172,337.06,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,299.98,4.57,D
-22.94291,-60.00896,334.3,0.43,0.38,2026-09-23,1756,N20,nominal,2.0NRT,304.1,3.21,D
-7.04277,-62.93607,331.81,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,298.28,4.57,D
-8.82076,-74.98677,367,0.36,0.57,2026-09-23,1800,N20,high,2.0NRT,293.04,8.79,D
-22.94362,-60.01314,352.68,0.43,0.38,2026-09-23,1756,N20,nominal,2.0NRT,312.81,9.86,D
-6.19086,-57.78426,328.9,0.35,0.57,2026-09-23,1800,N20,nominal,2.0NRT,289.14,4.71,D
-22.94013,-60.01384,335.57,0.43,0.38,2026-09-23,1756,N20,nominal,2.0NRT,299.86,2.5,D
-7.02968,-62.9248,330.58,0.48,0.4,2026-09-23,1800,N20,low,2.0NRT,302.56,4.33,D
-22.96905,-60.45873,343.07,0.42,0.37,2026-09-23,1756,N20,nominal,2.0NRT,306.55,14.71,D
-8.83145,-75.14545,351.45,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,290.77,6.29,D
-22.98331,-60.54343,336.08,0.41,0.37,2026-09-23,1756,N20,low,2.0NRT,306.89,8.89,D
-22.97791,-60.65592,335.13,0.41,0.37,2026-09-23,1756,N20,nominal,2.0NRT,304.48,1.54,D
-8.83191,-75.14882,347.68,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,291.42,6.29,D
-22.75585,-59.46798,344.05,0.45,0.39,2026-09-23,1756,N20,nominal,2.0NRT,299.31,11.23,D
-8.83748,-75.23068,367,0.37,0.58,2026-09-23,1800,N20,high,2.0NRT,292.11,20.71,D
-22.85834,-60.74071,338.43,0.41,0.37,2026-09-23,1756,N20,low,2.0NRT,308.88,3.76,D
-7.02601,-62.92538,332.05,0.48,0.4,2026-09-23,1800,N20,low,2.0NRT,302.72,4.33,D
-22.91064,-61.25206,347.6,0.4,0.37,2026-09-23,1756,N20,nominal,2.0NRT,310.52,5.77,D
-7.0267,-62.92973,336.9,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,304.56,4.33,D
-8.27353,-71.17183,333.46,0.39,0.44,2026-09-23,1800,N20,nominal,2.0NRT,296.49,15.22,D
-22.90728,-61.25269,344.11,0.4,0.37,2026-09-23,1756,N20,nominal,2.0NRT,309.6,5.27,D
-8.46428,-72.51474,336.46,0.48,0.48,2026-09-23,1800,N20,nominal,2.0NRT,291.95,6.73,D
-22.70863,-60.16624,354.32,0.43,0.38,2026-09-23,1756,N20,nominal,2.0NRT,308.54,14.5,D
-8.46489,-72.51907,339.34,0.48,0.48,2026-09-23,1800,N20,nominal,2.0NRT,292.13,6.73,D
-8.4661,-72.52772,348.51,0.48,0.48,2026-09-23,1800,N20,nominal,2.0NRT,293.49,8.75,D
-23.26634,-63.87476,353.06,0.4,0.37,2026-09-23,1756,N20,nominal,2.0NRT,316.16,20.07,D
-8.46671,-72.53204,333.55,0.48,0.48,2026-09-23,1800,N20,nominal,2.0NRT,291.52,4.77,D
-8.84887,-75.31572,342.19,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,292.43,3.95,D
-23.26298,-63.87534,336.76,0.4,0.37,2026-09-23,1756,N20,low,2.0NRT,310.23,2.98,D
-7.01887,-62.90422,351.18,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,302.92,14.77,D
-7.01956,-62.90857,341.24,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,302.12,8.34,D
-22.55894,-59.54684,331.06,0.45,0.39,2026-09-23,1756,N20,nominal,2.0NRT,297.61,2.19,D
-7.02372,-62.93465,333.08,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,302.53,4.85,D
-8.17425,-70.51038,330.6,0.53,0.42,2026-09-23,1800,N20,low,2.0NRT,303.92,116.64,D
-22.55969,-59.55123,330.96,0.45,0.39,2026-09-23,1756,N20,nominal,2.0NRT,298.23,2.19,D
-7.01519,-62.90483,355.56,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,299.37,14.77,D
-7.02005,-62.93524,330.83,0.48,0.4,2026-09-23,1800,N20,low,2.0NRT,301.74,4.85,D
-23.20482,-64.29554,334.2,0.4,0.37,2026-09-23,1756,N20,nominal,2.0NRT,306.71,2.39,D
-8.83913,-75.40768,334,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,290.63,8.62,D
-8.83959,-75.41118,354.98,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,292.55,8.62,D
-22.36299,-59.04762,333.76,0.48,0.4,2026-09-23,1756,N20,nominal,2.0NRT,297.07,5.26,D
-8.79162,-75.09003,341.49,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,290.6,3.37,D
-8.83371,-75.40842,328.6,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,290.17,5.45,D
-23.0787,-63.85079,339.16,0.39,0.36,2026-09-23,1756,N20,low,2.0NRT,310.31,3.82,D
-8.83418,-75.41196,354.91,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,291.18,5.45,D
-8.11288,-70.22016,335.78,0.51,0.41,2026-09-23,1800,N20,nominal,2.0NRT,296.57,8.43,D
-22.55087,-60.62567,338.24,0.41,0.37,2026-09-23,1756,N20,nominal,2.0NRT,304.65,5.04,D
-8.86084,-75.65739,332.28,0.4,0.6,2026-09-23,1800,N20,nominal,2.0NRT,289.04,3.98,D
-7.00377,-62.95118,339.42,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,298.19,5.93,D
-22.54826,-60.62591,337.62,0.41,0.37,2026-09-23,1756,N20,low,2.0NRT,309.22,3.69,D
-7.00863,-62.98141,331.17,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,297.46,5.9,D
-8.24336,-71.16172,339.43,0.39,0.44,2026-09-23,1800,N20,nominal,2.0NRT,297.17,27.7,D
-22.54892,-60.62994,337.14,0.41,0.37,2026-09-23,1756,N20,low,2.0NRT,311.79,4.73,D
-8.7911,-75.20925,367,0.37,0.58,2026-09-23,1800,N20,high,2.0NRT,291.88,9,D
-8.79731,-75.25662,367,0.38,0.58,2026-09-23,1800,N20,high,2.0NRT,292.65,14.34,D
-22.53709,-60.66535,350.83,0.41,0.37,2026-09-23,1756,N20,nominal,2.0NRT,311.48,6.38,D
-6.13215,-57.75481,341.55,0.35,0.57,2026-09-23,1800,N20,nominal,2.0NRT,293.12,5.59,D
-8.79776,-75.26002,355.46,0.38,0.58,2026-09-23,1800,N20,nominal,2.0NRT,293.15,13.18,D
-22.53775,-60.66936,337.16,0.41,0.37,2026-09-23,1756,N20,low,2.0NRT,309.18,6.38,D
-6.10377,-57.62221,334.1,0.36,0.57,2026-09-23,1800,N20,nominal,2.0NRT,288.57,6.93,D
-8.4518,-72.71868,338.9,0.5,0.49,2026-09-23,1800,N20,nominal,2.0NRT,290.86,8.94,D
-22.53024,-60.66667,354.22,0.41,0.37,2026-09-23,1756,N20,nominal,2.0NRT,302.79,96.07,D
-8.45242,-72.72318,335.4,0.5,0.49,2026-09-23,1800,N20,nominal,2.0NRT,290.2,8.83,D
-6.10601,-57.66632,344.4,0.36,0.57,2026-09-23,1800,N20,nominal,2.0NRT,285.77,17.17,D
-22.20922,-58.85852,337.2,0.49,0.4,2026-09-23,1756,N20,nominal,2.0NRT,296.98,6.56,D
-6.10659,-57.66964,353.98,0.36,0.57,2026-09-23,1800,N20,nominal,2.0NRT,290.56,16.66,D
-6.10716,-57.67288,337.55,0.36,0.57,2026-09-23,1800,N20,nominal,2.0NRT,288.34,16.66,D
-22.50018,-60.6559,337.33,0.41,0.37,2026-09-23,1756,N20,low,2.0NRT,307.75,5.06,D
-6.10771,-57.67609,332.14,0.36,0.57,2026-09-23,1800,N20,nominal,2.0NRT,288.5,4.4,D
-8.15682,-70.63682,341.11,0.54,0.42,2026-09-23,1800,N20,nominal,2.0NRT,298,17.38,D
-22.50084,-60.65991,343.13,0.41,0.37,2026-09-23,1756,N20,nominal,2.0NRT,308.74,5.06,D
-8.44979,-72.73731,339.11,0.5,0.49,2026-09-23,1800,N20,nominal,2.0NRT,291.78,8.49,D
-22.49875,-60.66859,343.11,0.41,0.37,2026-09-23,1756,N20,nominal,2.0NRT,309.64,7.05,D
-6.1019,-57.67378,332.02,0.36,0.57,2026-09-23,1800,N20,nominal,2.0NRT,289.57,4.68,D
-8.09396,-70.22295,332.28,0.51,0.41,2026-09-23,1800,N20,low,2.0NRT,297.83,8.03,D
-22.45714,-60.61022,337.41,0.42,0.37,2026-09-23,1756,N20,nominal,2.0NRT,305.79,4.88,D
-8.15294,-70.63737,344.76,0.54,0.42,2026-09-23,1800,N20,nominal,2.0NRT,297.38,20.79,D
-22.92694,-63.87195,343.89,0.39,0.36,2026-09-23,1756,N20,nominal,2.0NRT,310.27,3.59,D
-8.78655,-75.29969,334.41,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,290.66,2.07,D
-22.9191,-63.91253,333.54,0.39,0.37,2026-09-23,1756,N20,low,2.0NRT,305.96,3.22,D
-8.79539,-75.3678,334.84,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,291.04,6.47,D
-8.79584,-75.37126,347.99,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,291.51,6.95,D
-22.91574,-63.91311,333.89,0.39,0.37,2026-09-23,1756,N20,low,2.0NRT,306.55,4.27,D
-6.08794,-57.62483,342.36,0.36,0.57,2026-09-23,1800,N20,nominal,2.0NRT,292.02,20.58,D
-22.32822,-60.53419,335.32,0.42,0.38,2026-09-23,1756,N20,nominal,2.0NRT,302.44,3.87,D
-6.08851,-57.6281,350.16,0.36,0.57,2026-09-23,1800,N20,nominal,2.0NRT,290.01,20.58,D
-22.86493,-64.33538,344.73,0.4,0.37,2026-09-23,1756,N20,nominal,2.0NRT,309.75,11.14,D
-8.80255,-75.46578,334.74,0.39,0.59,2026-09-23,1800,N20,nominal,2.0NRT,290.38,3.04,D
-6.08737,-57.62157,356.09,0.36,0.57,2026-09-23,1800,N20,low,2.0NRT,287.62,28.08,D
-21.93978,-58.70115,331.16,0.5,0.41,2026-09-23,1756,N20,nominal,2.0NRT,295.22,3.4,D
-6.08266,-57.62571,337.6,0.36,0.57,2026-09-23,1800,N20,nominal,2.0NRT,288.72,5.02,D
-8.14517,-70.63854,333.84,0.54,0.42,2026-09-23,1800,N20,nominal,2.0NRT,297.93,5.41,D
-22.76998,-63.8207,337.65,0.39,0.36,2026-09-23,1756,N20,low,2.0NRT,309.14,2.75,D
-8.08855,-70.26646,332.97,0.52,0.41,2026-09-23,1800,N20,nominal,2.0NRT,295.41,4.69,D
-8.40897,-72.5713,329.99,0.48,0.48,2026-09-23,1800,N20,nominal,2.0NRT,293.78,3.69,D
-21.82739,-58.14981,347.29,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,292.17,6.75,D
-8.75684,-75.19635,345.98,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,290.59,8.6,D
-8.75728,-75.19976,354.61,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,292,8.6,D
-21.82835,-58.15503,344.06,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,290.67,6.75,D
-8.74803,-75.17005,367,0.37,0.58,2026-09-23,1800,N20,high,2.0NRT,292.13,18.17,D
-8.75063,-75.19032,367,0.37,0.58,2026-09-23,1800,N20,high,2.0NRT,292.32,17.56,D
-21.82255,-58.14541,330.45,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,296.01,6.71,D
-8.08742,-70.2858,334.45,0.52,0.41,2026-09-23,1800,N20,low,2.0NRT,294.97,7.94,D
-8.13396,-70.61516,335.17,0.54,0.42,2026-09-23,1800,N20,nominal,2.0NRT,297.73,25.62,D
-21.82352,-58.15062,335.72,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,299.21,9.12,D
-8.13947,-70.65433,328.96,0.54,0.42,2026-09-23,1800,N20,nominal,2.0NRT,295.13,5.04,D
-8.14016,-70.65926,330.11,0.54,0.42,2026-09-23,1800,N20,nominal,2.0NRT,296.16,5.04,D
-21.82448,-58.15583,342.34,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,301.29,9.12,D
-8.40334,-72.56313,343.31,0.48,0.48,2026-09-23,1800,N20,nominal,2.0NRT,293.26,7.14,D
-8.74845,-75.17332,340.87,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,291.39,18.17,D
-21.82544,-58.16103,330.97,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,295.83,6.19,D
-8.75195,-75.20057,334.41,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,291.21,9.43,D
-21.81772,-58.141,331.38,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,290.03,6.71,D
-8.05805,-70.10598,349.07,0.51,0.41,2026-09-23,1800,N20,low,2.0NRT,296.12,18.24,D
-8.33643,-72.10437,337.32,0.45,0.47,2026-09-23,1800,N20,nominal,2.0NRT,291.56,6.46,D
-21.81868,-58.14621,352.34,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,294.47,6.71,D
-8.4103,-72.71544,328.35,0.5,0.49,2026-09-23,1800,N20,nominal,2.0NRT,294.01,3.59,D
-21.81965,-58.15142,355.46,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,299.05,9.12,D
-8.72608,-75.12542,342.3,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,291.34,3.77,D
-21.82061,-58.15664,342.8,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,299.79,9.12,D
-8.73723,-75.21284,332.4,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,289.36,2.41,D
-8.08079,-70.34891,331.69,0.52,0.42,2026-09-23,1800,N20,low,2.0NRT,296.99,4.15,D
-21.82158,-58.16183,339.4,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,294.99,6.19,D
-8.41304,-72.76994,339.73,0.5,0.49,2026-09-23,1800,N20,nominal,2.0NRT,293.33,10.09,D
-21.81674,-58.15744,367,0.54,0.42,2026-09-23,1756,N20,high,2.0NRT,340.24,265.06,D
-8.75001,-75.35634,331.2,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,291.77,5.76,D
-21.81384,-58.1418,340.19,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,290.9,259.33,D
-8.40795,-72.76608,340.02,0.5,0.49,2026-09-23,1800,N20,nominal,2.0NRT,293.39,10.09,D
-21.81771,-58.16264,355.44,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,306.95,10.62,D
-8.72144,-75.17396,343.72,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,280.35,3.94,D
-8.05898,-70.30421,328.24,0.52,0.41,2026-09-23,1800,N20,low,2.0NRT,296.17,5.21,D
-21.81867,-58.16785,339.2,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,302.83,10.62,D
-8.05907,-70.30187,342.56,0.52,0.41,2026-09-23,1800,N20,nominal,2.0NRT,298.53,12.35,D
-21.81481,-58.14702,367,0.54,0.42,2026-09-23,1756,N20,low,2.0NRT,364.81,259.33,D
-6.92904,-62.90386,336.1,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,288.63,8.67,D
-21.81578,-58.15223,367,0.54,0.42,2026-09-23,1756,N20,low,2.0NRT,354.93,265.06,D
-8.10196,-70.62206,331.88,0.54,0.42,2026-09-23,1800,N20,nominal,2.0NRT,296.91,14.38,D
-21.80803,-58.13215,336.29,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,284.72,4.05,D
-8.41038,-72.76814,353.34,0.5,0.49,2026-09-23,1800,N20,nominal,2.0NRT,294.37,16.9,D
-21.809,-58.13738,339.04,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,286.93,4.05,D
-6.92536,-62.90445,347.02,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,285.4,6.13,D
-6.92605,-62.90881,330.62,0.48,0.4,2026-09-23,1800,N20,nominal,2.0NRT,282.72,6.13,D
-21.80997,-58.14261,348.51,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,285.45,259.33,D
-8.72706,-75.12527,341.8,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,291.14,4.03,D
-21.81191,-58.15303,355.7,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,296.58,265.06,D
-8.75272,-75.35567,338.36,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,291.93,4.1,D
-8.74192,-75.35696,334.22,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,291.05,2.75,D
-21.81287,-58.15823,336.21,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,301.54,265.06,D
-8.72427,-75.26588,344.63,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,291.08,4.6,D
-21.81384,-58.16344,335.81,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,303.65,10.62,D
-8.07975,-70.66023,331.57,0.54,0.42,2026-09-23,1800,N20,nominal,2.0NRT,295.65,4.64,D
-21.8148,-58.16864,331.85,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,305.06,10.62,D
-8.70189,-75.17952,367,0.37,0.58,2026-09-23,1800,N20,high,2.0NRT,292.51,15.1,D
-8.73034,-75.39376,343.77,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,291.65,5.17,D
-21.81094,-58.14782,306.4,0.54,0.42,2026-09-23,1756,N20,low,2.0NRT,312.62,259.33,D
-8.69613,-75.17699,329.09,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,290.73,2.81,D
-8.69657,-75.18026,333.04,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,291.01,2.81,D
-21.80804,-58.15383,345.98,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,293.17,15.02,D
-8.71449,-75.31553,351.37,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,290.34,3.59,D
-21.79932,-58.15024,332.2,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,292.63,5.6,D
-8.05552,-70.57417,331.36,0.54,0.42,2026-09-23,1800,N20,nominal,2.0NRT,296.54,8.99,D
-8.05621,-70.57899,328.79,0.54,0.42,2026-09-23,1800,N20,nominal,2.0NRT,299.41,8.99,D
-21.76613,-58.17022,345.1,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,299.28,9.69,D
-8.70866,-75.31274,327.59,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,290.09,3.59,D
-21.76226,-58.17101,349.6,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,297.39,9.69,D
-7.58399,-67.38648,331.68,0.39,0.36,2026-09-23,1800,N20,nominal,2.0NRT,284.78,3.03,D
-8.02016,-70.35504,333.54,0.52,0.42,2026-09-23,1800,N20,nominal,2.0NRT,297.03,6.74,D
-21.66542,-58.2156,335.21,0.54,0.42,2026-09-23,1756,N20,nominal,2.0NRT,296.76,6.4,D
-8.0607,-70.63792,341.41,0.54,0.42,2026-09-23,1800,N20,nominal,2.0NRT,296.75,7.28,D
-22.59875,-64.25478,335.2,0.4,0.37,2026-09-23,1756,N20,nominal,2.0NRT,308.64,2.84,D
-8.09619,-70.94334,329.06,0.57,0.43,2026-09-23,1800,N20,nominal,2.0NRT,294.62,5.36,D
-22.52665,-63.7795,334.06,0.39,0.36,2026-09-23,1756,N20,low,2.0NRT,306.09,1.48,D
-6.00173,-57.68754,338.59,0.36,0.57,2026-09-23,1800,N20,nominal,2.0NRT,296.58,2.21,D
-8.34383,-72.74994,339.25,0.5,0.49,2026-09-23,1800,N20,nominal,2.0NRT,292.57,9.14,D
-22.52721,-63.78329,334.71,0.39,0.36,2026-09-23,1756,N20,low,2.0NRT,308.29,2.89,D
-8.34444,-72.7544,329.23,0.5,0.49,2026-09-23,1800,N20,nominal,2.0NRT,289.42,6.08,D
-22.48147,-63.79063,340.94,0.39,0.36,2026-09-23,1756,N20,nominal,2.0NRT,310.87,7.64,D
-8.70237,-75.43224,335.9,0.38,0.59,2026-09-23,1800,N20,nominal,2.0NRT,290.92,3.47,D
-21.5291,-58.02177,341.99,0.56,0.43,2026-09-23,1756,N20,nominal,2.0NRT,297.98,10.01,D
-6.00218,-57.72125,367,0.36,0.57,2026-09-23,1800,N20,high,2.0NRT,294.96,13.03,D
-5.99637,-57.71892,367,0.36,0.57,2026-09-23,1800,N20,high,2.0NRT,295.9,13.79,D
-22.47812,-63.7912,336.59,0.39,0.36,2026-09-23,1756,N20,nominal,2.0NRT,307.87,3.21,D
-8.66981,-75.26608,337.08,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,291.95,3.44,D
-22.31667,-62.98415,334.3,0.38,0.36,2026-09-23,1756,N20,nominal,2.0NRT,306.08,2.14,D
-8.65923,-75.22649,330.21,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,291.36,4.34,D
-8.53689,-74.33028,330.31,0.32,0.55,2026-09-23,1800,N20,nominal,2.0NRT,297.1,4.3,D
-21.56888,-58.61199,335.08,0.52,0.41,2026-09-23,1756,N20,nominal,2.0NRT,295.51,3.84,D
-8.65998,-75.27432,352.78,0.37,0.58,2026-09-23,1800,N20,nominal,2.0NRT,290.97,7.77,D
-21.56418,-58.60779,333.96,0.52,0.41,2026-09-23,1756,N20,nominal,2.0NRT,298.89,13.31,D
-8.78844,-76.27981,330.27,0.44,0.63,2026-09-23,1800,N20,nominal,2.0NRT,290.81,3.49,D
-21.56509,-58.61275,343.47,0.52,0.41,2026-09-23,1756,N20,nominal,2.0NRT,302.43,13.31,D
-8.66559,-75.36029,367,0.38,0.59,2026-09-23,1800,N20,high,2.0NRT,291.05,9.53,D
-21.56039,-58.60857,346.45,0.52,0.41,2026-09-23,1756,N20,nominal,2.0NRT,300.51,13.31,D
-8.31778,-72.72618,330.36,0.49,0.49,2026-09-23,1800,N20,nominal,2.0NRT,292.32,2.64,D
-21.5613,-58.61353,332.58,0.52,0.41,2026-09-23,1756,N20,nominal,2.0NRT,298.9,13.31,D
-8.5311,-74.32506,329.03,0.32,0.55,2026-09-23,1800,N20,nominal,2.0NRT,297.06,2.73,D
-21.93112,-60.97213,341.26,0.41,0.37,2026-09-23,1756,N20,low,2.0NRT,312.58,5.99,D
-8.53149,-74.328,328.17,0.32,0.55,2026-09-23,1800,N20,nominal,2.0NRT,296.93,7.69,D
-8.5257,-74.32276,328.31,0.32,0.55,2026-09-23,1800,N20,nominal,2.0NRT,296.01,2.73,D
-22.14859,-62.37533,334.9,0.39,0.36,2026-09-23,1756,N20,low,2.0NRT,307.42,7.28,D
-8.52608,-74.32569,327.89,0.32,0.55,2026-09-23,1800,N20,nominal,2.0NRT,296.65,2.73,D
-8.52031,-74.32052,330.35,0.32,0.55,2026-09-23,1800,N20,nominal,2.0NRT,297.52,5.86,D
