latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
7.9867,-72.32973,343.79,0.52,0.41,2026-09-18,1758,N20,nominal,2.0NRT,300.41,11.4,D
8.10538,-72.4809,340.13,0.53,0.42,2026-09-18,1758,N20,low,2.0NRT,300.73,9.53,D
8.10998,-72.47678,333.44,0.53,0.42,2026-09-18,1758,N20,low,2.0NRT,299.42,5.64,D
8.93306,-67.35702,332.95,0.39,0.36,2026-09-18,1758,N20,nominal,2.0NRT,297.4,13.19,D
8.66137,-69.93021,335,0.4,0.37,2026-09-18,1758,N20,nominal,2.0NRT,296.45,3.96,D
9.64619,-63.52698,342.03,0.39,0.44,2026-09-18,1758,N20,nominal,2.0NRT,297.18,8.39,D
9.64162,-63.55917,341.72,0.39,0.44,2026-09-18,1758,N20,nominal,2.0NRT,295.73,49.74,D
9.61848,-63.72174,349.54,0.38,0.43,2026-09-18,1758,N20,nominal,2.0NRT,298.21,59.79,D
9.64412,-63.57046,367,0.39,0.44,2026-09-18,1758,N20,high,2.0NRT,299.78,17.67,D
9.62196,-63.7258,339.62,0.38,0.43,2026-09-18,1758,N20,nominal,2.0NRT,293.6,59.79,D
9.64915,-63.56398,367,0.39,0.44,2026-09-18,1758,N20,high,2.0NRT,299.3,12.8,D
9.65374,-63.5318,332.14,0.39,0.44,2026-09-18,1758,N20,nominal,2.0NRT,297.86,9.11,D
9.65323,-63.53539,349.87,0.39,0.44,2026-09-18,1758,N20,nominal,2.0NRT,302.18,9.11,D
9.65458,-63.53308,341.86,0.39,0.44,2026-09-18,1758,N20,nominal,2.0NRT,297.7,6.72,D
9.65409,-63.53668,340.23,0.39,0.44,2026-09-18,1758,N20,nominal,2.0NRT,299.05,6.72,D
9.6507,-63.56175,333.79,0.39,0.44,2026-09-18,1758,N20,nominal,2.0NRT,297.11,6.63,D
9.65021,-63.56532,355.88,0.39,0.44,2026-09-18,1758,N20,nominal,2.0NRT,300.06,6.63,D
9.65102,-63.61977,343.54,0.39,0.44,2026-09-18,1758,N20,nominal,2.0NRT,298.76,47.21,D
9.65006,-63.62682,349.08,0.39,0.44,2026-09-18,1758,N20,nominal,2.0NRT,305.38,33.1,D
9.64958,-63.63033,332.27,0.39,0.44,2026-09-18,1758,N20,nominal,2.0NRT,294.52,33.1,D
9.67908,-63.47411,344.52,0.4,0.44,2026-09-18,1758,N20,nominal,2.0NRT,297.86,9.26,D
9.73288,-63.47375,350.28,0.4,0.44,2026-09-18,1758,N20,nominal,2.0NRT,298.07,11.31,D
9.73743,-63.4708,349.28,0.4,0.44,2026-09-18,1758,N20,nominal,2.0NRT,297.23,7.32,D
9.73693,-63.47437,342.2,0.4,0.44,2026-09-18,1758,N20,nominal,2.0NRT,295.43,7.32,D
8.41013,-72.42265,339.5,0.52,0.41,2026-09-18,1758,N20,nominal,2.0NRT,297.76,5,D
8.75074,-70.32069,335.35,0.41,0.37,2026-09-18,1758,N20,nominal,2.0NRT,299.39,4.12,D
8.98954,-68.88898,335.98,0.39,0.36,2026-09-18,1758,N20,nominal,2.0NRT,297.75,4,D
8.99284,-68.8895,346.83,0.39,0.36,2026-09-18,1758,N20,nominal,2.0NRT,298.91,4,D
8.41384,-72.53996,340.44,0.52,0.42,2026-09-18,1758,N20,low,2.0NRT,298.54,147.32,D
9.83031,-63.33862,341.55,0.41,0.45,2026-09-18,1758,N20,nominal,2.0NRT,293.42,6.05,D
9.0936,-68.69527,348.55,0.38,0.36,2026-09-18,1758,N20,nominal,2.0NRT,298.44,24.27,D
9.09636,-68.69926,333.04,0.38,0.36,2026-09-18,1758,N20,nominal,2.0NRT,299.51,13.73,D
9.10019,-68.6963,333.45,0.38,0.36,2026-09-18,1758,N20,nominal,2.0NRT,296.25,4.89,D
9.09966,-68.69977,339.5,0.38,0.36,2026-09-18,1758,N20,nominal,2.0NRT,296.73,4.61,D
8.41409,-73.06705,330.3,0.56,0.43,2026-09-18,1758,N20,nominal,2.0NRT,303.7,68.18,D
8.4696,-73.12133,342,0.57,0.43,2026-09-18,1758,N20,nominal,2.0NRT,296.13,16.68,D
9.17563,-68.71548,332.6,0.38,0.36,2026-09-18,1758,N20,nominal,2.0NRT,296.59,4.88,D
9.94743,-63.99648,338.05,0.56,0.43,2026-09-18,1758,N20,nominal,2.0NRT,295.04,7.22,D
9.95138,-63.99697,342,0.56,0.43,2026-09-18,1758,N20,nominal,2.0NRT,294.53,7.22,D
8.56532,-73.34603,339.64,0.39,0.44,2026-09-18,1800,N20,nominal,2.0NRT,297.36,3.89,D
8.71173,-72.54817,335.66,0.52,0.42,2026-09-18,1800,N20,low,2.0NRT,297.42,4.49,D
8.60967,-73.26755,333.43,0.38,0.43,2026-09-18,1800,N20,nominal,2.0NRT,296.19,3.19,D
10.01365,-64.15582,332.09,0.55,0.43,2026-09-18,1800,N20,nominal,2.0NRT,296.67,4.94,D
9.36305,-68.97703,339.78,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,295.74,2.54,D
8.7382,-73.31845,330.6,0.39,0.44,2026-09-18,1800,N20,nominal,2.0NRT,299.07,8.09,D
8.7422,-73.3189,341.96,0.39,0.44,2026-09-18,1800,N20,nominal,2.0NRT,297.4,8.09,D
9.45535,-68.90717,344.65,0.38,0.36,2026-09-18,1800,N20,nominal,2.0NRT,298.56,4.69,D
10.05457,-64.86134,337.9,0.5,0.41,2026-09-18,1800,N20,nominal,2.0NRT,299.19,31.87,D
10.05767,-64.86637,342.02,0.5,0.41,2026-09-18,1800,N20,nominal,2.0NRT,300.09,5.15,D
10.05702,-64.87096,334.12,0.5,0.41,2026-09-18,1800,N20,nominal,2.0NRT,301.71,5.15,D
10.05885,-64.88496,337.32,0.5,0.41,2026-09-18,1800,N20,nominal,2.0NRT,297.75,12.39,D
10.07835,-64.85517,332.49,0.5,0.41,2026-09-18,1800,N20,nominal,2.0NRT,295.13,2.03,D
8.81351,-73.28156,335.79,0.57,0.43,2026-09-18,1800,N20,nominal,2.0NRT,297.23,5.53,D
10.20951,-64.61204,334.66,0.52,0.41,2026-09-18,1800,N20,nominal,2.0NRT,296.45,5.43,D
10.21332,-64.6125,336.17,0.52,0.41,2026-09-18,1800,N20,nominal,2.0NRT,296.81,5.43,D
9.58177,-68.90231,339.11,0.38,0.36,2026-09-18,1800,N20,nominal,2.0NRT,296.58,4.48,D
10.01581,-66.1403,335.35,0.44,0.38,2026-09-18,1800,N20,nominal,2.0NRT,297.68,10.12,D
9.60222,-69.12375,330.7,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,295.01,2.39,D
9.32629,-71.00192,349.05,0.43,0.38,2026-09-18,1800,N20,nominal,2.0NRT,305.96,11.72,D
9.42412,-70.47845,336.19,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,296.91,5.06,D
9.48297,-70.3259,331.09,0.41,0.37,2026-09-18,1800,N20,nominal,2.0NRT,299.75,2.42,D
9.42375,-70.70193,331.37,0.42,0.38,2026-09-18,1800,N20,low,2.0NRT,299.86,14.32,D
10.18818,-65.7011,344.35,0.46,0.39,2026-09-18,1800,N20,nominal,2.0NRT,302.57,20.87,D
9.44055,-70.75174,341.66,0.42,0.38,2026-09-18,1800,N20,low,2.0NRT,304.23,20.96,D
9.44398,-70.75239,344.17,0.42,0.38,2026-09-18,1800,N20,low,2.0NRT,300.07,20.96,D
9.41763,-70.96501,345.65,0.43,0.38,2026-09-18,1800,N20,nominal,2.0NRT,300.79,7.29,D
9.87209,-68.04359,334.6,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,295.53,3.81,D
9.41636,-70.96424,337.86,0.43,0.38,2026-09-18,1800,N20,nominal,2.0NRT,300.03,4.5,D
9.41983,-70.96481,336.24,0.43,0.38,2026-09-18,1800,N20,nominal,2.0NRT,299.75,4.5,D
9.53302,-70.58849,335.48,0.42,0.37,2026-09-18,1800,N20,low,2.0NRT,304.07,4.45,D
9.50216,-71.07387,332.77,0.43,0.38,2026-09-18,1800,N20,low,2.0NRT,302.69,3.26,D
9.61708,-70.36399,335.47,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,304.43,3.75,D
9.61649,-70.36774,347.33,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,308.1,8.46,D
9.62,-70.39594,341.5,0.41,0.37,2026-09-18,1800,N20,nominal,2.0NRT,301.86,4.63,D
9.61941,-70.39963,335.76,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,304.4,3.08,D
9.6499,-70.31714,330.15,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,304.16,2.62,D
9.64802,-70.35082,333.21,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,302.71,1.87,D
9.64745,-70.35445,330.96,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,303.79,1.87,D
9.6508,-70.35516,333.76,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,304.34,4.36,D
9.68109,-70.27316,334.72,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,304.47,4.65,D
10.23911,-66.61948,331.83,0.42,0.38,2026-09-18,1800,N20,nominal,2.0NRT,295.86,2.53,D
9.66985,-70.36634,333.98,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,303.95,3.18,D
9.67384,-70.36306,334.24,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,303.53,3.18,D
9.6882,-70.33784,337.02,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,305.63,3.58,D
9.60246,-70.8798,336,0.42,0.38,2026-09-18,1800,N20,low,2.0NRT,302.83,1.71,D
9.60002,-70.89513,338.69,0.42,0.38,2026-09-18,1800,N20,low,2.0NRT,304.53,5.01,D
9.73114,-70.1082,337.4,0.4,0.37,2026-09-18,1800,N20,low,2.0NRT,308.92,12.53,D
9.7345,-70.10868,338.52,0.4,0.37,2026-09-18,1800,N20,low,2.0NRT,311.57,12.53,D
9.73786,-70.10918,333.48,0.4,0.37,2026-09-18,1800,N20,low,2.0NRT,301.35,8.19,D
9.70337,-70.35155,339.18,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,303.34,65.18,D
9.70219,-70.35912,338.24,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,301.63,2.78,D
9.70676,-70.35206,349.35,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,312.29,73.31,D
9.7171,-70.30812,335.08,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,302.16,3.4,D
9.74329,-70.16258,341.77,0.4,0.37,2026-09-18,1800,N20,nominal,2.0NRT,299.64,11.01,D
9.70979,-70.39939,341.01,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,303.14,4.15,D
9.70921,-70.40307,334.78,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,305.74,4.15,D
9.66754,-70.69099,344.56,0.42,0.37,2026-09-18,1800,N20,nominal,2.0NRT,302.77,15.64,D
9.72006,-70.37809,344.64,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,302.17,14.99,D
9.71546,-70.4075,345.85,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,307.48,7.74,D
9.67096,-70.69157,346.54,0.42,0.37,2026-09-18,1800,N20,nominal,2.0NRT,302.12,15.64,D
9.71887,-70.40783,345,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,311.73,36.26,D
10.28947,-66.68148,330.57,0.42,0.38,2026-09-18,1800,N20,low,2.0NRT,302.29,3.68,D
9.82864,-70.6048,336.74,0.41,0.37,2026-09-18,1800,N20,nominal,2.0NRT,303.93,4.7,D
9.51444,-73.30038,336.76,0.56,0.43,2026-09-18,1800,N20,nominal,2.0NRT,297.35,4.01,D
9.58263,-73.42007,332.65,0.57,0.43,2026-09-18,1800,N20,nominal,2.0NRT,300.98,3.23,D
10.04835,-70.63521,336.14,0.41,0.37,2026-09-18,1800,N20,nominal,2.0NRT,302.09,3.96,D
10.09753,-70.52268,337.41,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,308.49,5.02,D
10.09966,-70.5533,334.17,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,305.42,3.71,D
10.09907,-70.55698,345.22,0.41,0.37,2026-09-18,1800,N20,nominal,2.0NRT,306.87,3.71,D
9.64826,-73.34218,335.05,0.56,0.43,2026-09-18,1800,N20,nominal,2.0NRT,302.94,6.28,D
10.48412,-68.14736,331.01,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,298.33,3.24,D
9.85396,-72.18179,348.52,0.48,0.4,2026-09-18,1800,N20,nominal,2.0NRT,301.88,16.26,D
10.13542,-70.59694,340.24,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,310.87,5.33,D
10.13882,-70.59747,343.52,0.41,0.37,2026-09-18,1800,N20,nominal,2.0NRT,311.29,5.33,D
10.07981,-71.11845,345.09,0.43,0.38,2026-09-18,1800,N20,nominal,2.0NRT,302.78,11.54,D
9.9112,-72.40619,344.75,0.49,0.41,2026-09-18,1800,N20,nominal,2.0NRT,303.05,19.75,D
9.7657,-73.33839,337.36,0.56,0.43,2026-09-18,1800,N20,nominal,2.0NRT,299.15,5.28,D
10.17582,-71.08698,335.54,0.43,0.38,2026-09-18,1800,N20,low,2.0NRT,304.21,4.03,D
9.91609,-72.75558,333.45,0.52,0.41,2026-09-18,1800,N20,nominal,2.0NRT,300.05,5.94,D
9.95383,-72.71467,341.49,0.51,0.41,2026-09-18,1800,N20,nominal,2.0NRT,302.72,7.04,D
9.95759,-72.71529,332.45,0.51,0.41,2026-09-18,1800,N20,low,2.0NRT,304.13,6.25,D
10.37225,-70.47658,344.89,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,309.55,5.6,D
10.37622,-70.4734,344.85,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,310.36,8.46,D
10.38019,-70.47022,336.77,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,306.4,4.96,D
10.37961,-70.47391,337.77,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,307.78,4.96,D
10.07826,-72.64355,330.32,0.51,0.41,2026-09-18,1800,N20,nominal,2.0NRT,300.35,4.96,D
10.76307,-68.34663,333.12,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,297.56,2.13,D
10.75989,-68.36766,331.98,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,296.76,2.1,D
10.41615,-70.5935,342.15,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,308.7,11.93,D
10.7632,-68.36817,338.6,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,297.27,2.1,D
10.11589,-72.64795,341.6,0.51,0.41,2026-09-18,1800,N20,nominal,2.0NRT,300.12,5.96,D
10.80292,-68.35342,331.35,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,299.34,2.94,D
10.40665,-71.2033,344.02,0.43,0.38,2026-09-18,1800,N20,low,2.0NRT,307.2,7.76,D
10.82519,-68.67553,334.27,0.38,0.36,2026-09-18,1800,N20,nominal,2.0NRT,297.72,4.25,D
10.42719,-71.23065,332.56,0.43,0.38,2026-09-18,1800,N20,low,2.0NRT,304.31,1.93,D
10.23484,-72.58428,330.35,0.5,0.41,2026-09-18,1800,N20,low,2.0NRT,300.15,4.3,D
10.23708,-72.58282,331.48,0.5,0.41,2026-09-18,1800,N20,nominal,2.0NRT,299.68,5.58,D
10.80632,-69.50896,341.61,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,302.3,11.06,D
10.86879,-69.54478,342.53,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,304.64,12.26,D
10.89895,-69.50302,335.68,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,300.61,2.75,D
10.99242,-68.93816,337.36,0.38,0.36,2026-09-18,1800,N20,nominal,2.0NRT,301.07,9.3,D
11.06851,-68.48154,348.45,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,297.14,4.41,D
11.07181,-68.48205,335.83,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,296.79,4.41,D
10.46395,-72.41911,334.61,0.49,0.4,2026-09-18,1800,N20,nominal,2.0NRT,299.58,3.15,D
11.16689,-68.59455,335.68,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,300.84,5.91,D
10.83986,-70.79764,332.74,0.41,0.37,2026-09-18,1800,N20,low,2.0NRT,304.36,3.54,D
11.18831,-68.58704,348.18,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,301.37,4.92,D
11.19162,-68.58755,335.03,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,297.97,4.92,D
11.19492,-68.58807,336.13,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,299.3,2.71,D
10.91538,-70.4045,343.96,0.4,0.37,2026-09-18,1800,N20,low,2.0NRT,309.53,9.01,D
10.91482,-70.40804,336.75,0.4,0.37,2026-09-18,1800,N20,low,2.0NRT,309.26,8.54,D
11.25068,-68.66902,346.26,0.38,0.36,2026-09-18,1800,N20,nominal,2.0NRT,301.55,6.38,D
11.25398,-68.66953,339.66,0.38,0.36,2026-09-18,1800,N20,nominal,2.0NRT,301.58,6.38,D
11.04054,-70.23278,336.34,0.4,0.37,2026-09-18,1800,N20,low,2.0NRT,306.78,5,D
11.1738,-69.39378,338.89,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,303.25,13.9,D
11.21067,-69.39993,336.05,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,298.49,4.39,D
11.22136,-69.48407,339.49,0.39,0.36,2026-09-18,1800,N20,nominal,2.0NRT,305.74,22.67,D
10.75323,-72.46154,333.13,0.48,0.4,2026-09-18,1800,N20,nominal,2.0NRT,299.57,8.39,D
11.41777,-69.0217,345.17,0.38,0.36,2026-09-18,1800,N20,nominal,2.0NRT,300.77,8.19,D
11.42107,-69.02221,346.31,0.38,0.36,2026-09-18,1800,N20,nominal,2.0NRT,300.28,5.12,D
10.98045,-72.00725,338.94,0.46,0.39,2026-09-18,1800,N20,low,2.0NRT,303.02,5.95,D
11.43279,-69.30347,336.25,0.38,0.36,2026-09-18,1800,N20,nominal,2.0NRT,299.78,6.02,D
10.98786,-72.08858,348.86,0.46,0.39,2026-09-18,1800,N20,nominal,2.0NRT,305.8,6.53,D
11.02064,-72.06832,335.2,0.46,0.39,2026-09-18,1800,N20,low,2.0NRT,307.9,41.86,D
11.02789,-72.27265,338.77,0.47,0.4,2026-09-18,1800,N20,low,2.0NRT,308.12,8.93,D
9.98274,-63.19054,302.25,0.79,0.78,2026-09-19,0453,N20,nominal,2.0NRT,286.12,1,N
9.98191,-63.18327,301.94,0.79,0.78,2026-09-19,0453,N20,nominal,2.0NRT,286.19,1,N
9.97975,-63.1846,312.55,0.79,0.78,2026-09-19,0453,N20,nominal,2.0NRT,286.25,2.68,N
8.72756,-62.92214,298.4,0.73,0.76,2026-09-19,0453,N20,nominal,2.0NRT,287.05,1.95,N
8.28076,-62.82725,305.46,0.71,0.75,2026-09-19,0453,N20,nominal,2.0NRT,287.6,1.18,N
7.96741,-62.39191,302.25,0.66,0.73,2026-09-19,0453,N20,nominal,2.0NRT,286.71,1.2,N
7.96493,-62.39437,302.4,0.66,0.73,2026-09-19,0453,N20,nominal,2.0NRT,286.27,1.19,N
7.4976,-62.25989,301.75,0.63,0.72,2026-09-19,0453,N20,nominal,2.0NRT,286.07,0.86,N
7.41375,-62.07924,331.31,0.62,0.71,2026-09-19,0453,N20,nominal,2.0NRT,286.51,3.94,N
7.41445,-62.08478,307.88,0.62,0.71,2026-09-19,0453,N20,nominal,2.0NRT,286.38,3.94,N
7.41518,-62.07954,334.72,0.61,0.71,2026-09-19,0453,N20,nominal,2.0NRT,286.51,3.8,N
7.41443,-62.07399,303.38,0.61,0.71,2026-09-19,0453,N20,nominal,2.0NRT,285.97,3.8,N
7.31339,-62.5191,324.55,0.66,0.73,2026-09-19,0453,N20,nominal,2.0NRT,285.34,4.24,N
7.18896,-62.42642,326.96,0.65,0.73,2026-09-19,0453,N20,nominal,2.0NRT,285.32,4.59,N
7.18817,-62.42041,318.4,0.64,0.72,2026-09-19,0453,N20,nominal,2.0NRT,285.54,4.59,N
9.65568,-63.53561,367,0.49,0.65,2026-09-19,0633,N20,high,2.0NRT,288.93,5.82,N
12.17133,-68.98457,309.47,0.39,0.44,2026-09-19,0633,N20,nominal,2.0NRT,292.11,0.59,N
10.17907,-61.69559,307.13,0.64,0.72,2026-09-19,0633,N20,nominal,2.0NRT,287.79,2.59,N
11.7516,-70.17489,312.33,0.5,0.41,2026-09-19,0633,N20,nominal,2.0NRT,289.23,1.91,N
11.74986,-70.17339,316.41,0.5,0.41,2026-09-19,0633,N20,nominal,2.0NRT,289.11,2.53,N
11.74177,-70.19363,314.61,0.5,0.41,2026-09-19,0633,N20,nominal,2.0NRT,288.23,3.09,N
11.73804,-70.19428,336.17,0.5,0.41,2026-09-19,0633,N20,nominal,2.0NRT,289.98,9.01,N
11.73674,-70.23182,317.08,0.5,0.41,2026-09-19,0633,N20,nominal,2.0NRT,289.67,1.88,N
11.63224,-70.23415,335.92,0.5,0.41,2026-09-19,0633,N20,nominal,2.0NRT,289.98,3.83,N
11.63147,-70.22967,308.8,0.5,0.41,2026-09-19,0633,N20,nominal,2.0NRT,288.79,3.83,N
11.62698,-70.22576,307.54,0.5,0.41,2026-09-19,0633,N20,nominal,2.0NRT,288.82,10.63,N
11.62621,-70.22121,305.15,0.5,0.41,2026-09-19,0633,N20,nominal,2.0NRT,288.44,10.63,N
11.62325,-70.22638,328.14,0.5,0.41,2026-09-19,0633,N20,nominal,2.0NRT,289.46,10.63,N
11.62248,-70.22184,331.49,0.5,0.41,2026-09-19,0633,N20,nominal,2.0NRT,291.9,10.63,N
11.61875,-70.22247,304.95,0.5,0.41,2026-09-19,0633,N20,nominal,2.0NRT,288.36,1.72,N
10.21127,-64.61569,341.15,0.41,0.6,2026-09-19,0633,N20,nominal,2.0NRT,289.04,4.13,N
9.85505,-63.34019,333.44,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,287.83,3.03,N
9.83101,-63.34431,318.82,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,287.45,1.41,N
9.83012,-63.33982,301.92,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,287.51,1.41,N
9.85246,-63.33939,329.28,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,287.25,3.09,N
9.83446,-63.34264,324.01,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,287.62,3.39,N
10.05885,-64.86156,300.07,0.39,0.6,2026-09-19,0633,N20,nominal,2.0NRT,285.82,1.08,N
10.05416,-64.8664,299.64,0.39,0.6,2026-09-19,0633,N20,nominal,2.0NRT,287.01,1.47,N
10.05347,-64.86279,299.81,0.39,0.6,2026-09-19,0633,N20,nominal,2.0NRT,285.14,1.53,N
9.73984,-63.47535,340.56,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,287.8,5.46,N
9.739,-63.47099,354.85,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,288.07,12.5,N
9.73131,-63.463,330.04,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,287.8,2.76,N
9.73385,-63.47631,316.99,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,287.38,5.46,N
9.73046,-63.45854,308.1,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,287.38,2.76,N
9.69793,-63.41796,306.58,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,287.44,1.07,N
9.7071,-63.52935,305.81,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.41,0.95,N
9.70116,-63.53045,332.45,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.27,4.26,N
9.68393,-63.47343,300.98,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,287.14,0.72,N
9.67795,-63.47446,331.7,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,287.72,4.31,N
9.67882,-63.47891,305.49,0.5,0.66,2026-09-19,0633,N20,nominal,2.0NRT,287.87,3.45,N
9.67081,-63.56393,308,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.53,1.55,N
9.65363,-63.5391,356.26,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,288.32,5.87,N
9.65274,-63.53462,333.42,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,288.36,7.23,N
9.65186,-63.53013,338.79,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.63,7.23,N
10.98092,-70.71303,313.74,0.48,0.4,2026-09-19,0633,N20,nominal,2.0NRT,283.48,1.31,N
9.66673,-63.60561,310.89,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.71,1.43,N
9.6545,-63.54355,300.98,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.44,5.87,N
9.65097,-63.52563,303.17,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.8,4.45,N
9.65294,-63.56681,333.64,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,288.05,2.19,N
9.65382,-63.57124,302.59,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.66,2.19,N
9.67266,-63.56042,308.37,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.56,1.45,N
9.65653,-63.54008,315.6,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.86,5.82,N
9.65483,-63.53112,306.8,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.55,4.32,N
9.64801,-63.52759,336.61,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.65,4.32,N
9.66321,-63.60767,300.47,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.03,1.37,N
9.66238,-63.60332,305.11,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.16,1.66,N
9.65566,-63.56791,307.25,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.49,1.32,N
9.65482,-63.56347,303.86,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.65,1.32,N
9.64972,-63.53661,304.02,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.65,5.82,N
9.64886,-63.5321,314.28,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.54,4.32,N
9.67207,-63.68656,310.67,0.48,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.61,1.93,N
9.65054,-63.57326,301.52,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.15,1.22,N
9.6497,-63.56883,316.26,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.35,1.69,N
9.64886,-63.56439,301.69,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.09,1.69,N
9.65549,-63.63142,351.99,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.7,8.45,N
9.65466,-63.62711,344.56,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,288.26,8.45,N
9.66457,-63.67914,312.29,0.48,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.42,2.75,N
9.65712,-63.64,300.13,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.33,1.83,N
9.6563,-63.63571,306.12,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.52,1.83,N
9.65384,-63.62277,314.1,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,286.91,3.59,N
9.653,-63.61839,311.93,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,286.86,3.59,N
9.65217,-63.61401,305.98,0.49,0.65,2026-09-19,0633,N20,nominal,2.0NRT,287.37,1.69,N
